25,11,11,576
25,12,7,7114
25,12,9,4666
25,12,11,5479
25,13,7,117
25,13,9,69
25,13,11,75
26,10,7,1
26,10,9,2
26,10,11,3
26,11,7,177
26,11,9,126
26,11,11,114
26,12,7,12585
26,12,9,8306
26,12,11,9903
26,13,7,2026
26,13,9,1290
26,13,11,1588
26,14,7,34
26,14,9,27
26,14,11,21
27,11,7,33
27,11,9,23
27,11,11,28
27,12,7,1499
27,12,9,973
27,12,11,1189
27,13,7,14171
27,13,9,9441
27,13,11,11160
27,14,7,353
27,14,9,250
27,14,11,305
28,11,7,2
28,11,9,1
28,11,11,6
28,12,7,560
28,12,9,404
28,12,11,473
28,13,7,6111
28,13,9,4233
28,13,11,4913
28,14,7,25535
28,14,9,17306
28,14,11,20346
28,15,7,1
28,15,11,1
29,12,7,62
29,12,9,32
29,12,11,40
29,13,7,2537
29,13,9,1725
29,13,11,2002
29,14,7,23143
29,14,9,15593
29,14,11,18309
29,15,7,133
29,15,9,80
29,15,11,117
30,12,7,11
30,12,9,16
30,12,11,9
30,13,7,584
30,13,9,443
30,13,11,523
30,14,7,28711
30,14,9,19280
30,14,11,23087
30,15,7,2917
30,15,9,1925
30,15,11,2353
30,16,7,14
30,16,9,8
30,16,11,13
31,12,9,1
31,12,11,3
31,13,7,157
31,13,9,87
31,13,11,142
31,14,7,8760
31,14,9,5937
31,14,11,7119
31,15,7,29664
31,15,9,19832
31,15,11,23751
31,16,7,308
31,16,9,224
31,16,11,258
32,12,7,2
32,12,11,1
32,13,7,36
32,13,9,13
32,13,11,17
32,14,7,6106
32,14,9,4005
32,14,11,4848
32,15,7,23920
32,15,9,15747
32,15,11,18819
32,16,7,42401
32,16,9,28087
32,16,11,33599
32,17,7,6
32,17,9,2
32,17,11,3
33,13,7,11
33,13,9,7
33,13,11,15
33,14,7,682
33,14,9,480
33,14,11,538
33,15,7,19677
33,15,9,13179
33,15,11,15775
33,16,7,55892
33,16,9,36836
33,16,11,45318
33,17,7,149
33,17,9,112
33,17,11,103
33,18,7,1
33,19,11,1
34,13,7,2
34,13,9,3
34,13,11,1
34,14,7,272
34,14,9,215
34,14,11,246
34,15,7,7195
34,15,9,4823
34,15,11,5961
34,16,7,93954
34,16,9,61387
34,16,11,76216
34,17,7,2542
34,17,9,1757
34,17,11,1988
34,18,7,38
34,18,9,31
34,18,11,36
35,13,7,1
35,13,9,2
35,14,7,34
35,14,9,25
35,14,11,16
35,15,7,3426
35,15,9,2130
35,15,11,2643
35,16,7,73497
35,16,9,47819
35,16,11,58630
35,17,7,113164
35,17,9,73594
35,17,11,90260
35,18,7,640
35,18,9,429
35,18,11,529
36,14,7,22
36,14,9,18
36,14,11,14
36,15,7,759
36,15,9,500
36,15,11,588
36,16,7,83733
36,16,9,54617
36,16,11,68177
36,17,7,60955
36,17,9,38678
36,17,11,49562
36,18,7,25376553
36,18,9,6928447
36,18,11,14333782
36,19,7,4
36,19,9,2
36,19,11,3
37,14,7,2
37,14,11,5
37,15,7,400
37,15,9,274
37,15,11,337
37,16,7,19659
37,16,9,12550
37,16,11,16239
37,17,7,312469
37,17,9,217097
37,17,11,270394
37,18,7,152332
37,18,9,114796
37,18,11,139964
37,19,7,10
37,19,9,7
37,19,11,11
38,15,7,88
38,15,9,50
38,15,11,77
38,16,7,8962
38,16,9,5913
38,16,11,7272
38,17,7,102513
38,17,9,66775
38,17,11,82770
38,18,7,1359389
38,18,9,618355
38,18,11,943333
38,19,7,219
38,19,9,125
38,19,11,157
39,15,11,1
39,16,7,248
39,16,9,168
39,16,11,225
39,17,7,84090
39,17,9,54216
39,17,11,69019
39,18,7,1668526
39,18,9,1075209
39,18,11,1356286
39,19,7,1553529
39,19,9,1001133
39,19,11,1261505
40,16,7,3
40,17,7,24228
40,17,9,15752
40,17,11,20261
40,18,7,112962137
40,18,9,24018315
40,18,11,72716812
40,19,7,3272
40,19,9,2142
40,19,11,2435
40,20,7,2936
40,20,9,1912
40,20,11,2190
41,17,7,1
41,18,7,1549137
41,18,9,1599746
41,18,11,1884228
41,19,7,3086784
41,19,9,3187321
41,19,11,3754217
41,20,7,5
41,20,9,4
41,20,11,5
42,18,7,8
42,18,9,10
42,18,11,10
42,19,7,61
42,19,9,46
42,19,11,50
42,20,7,75
42,20,9,60
42,20,11,67
43,19,7,2
43,19,9,1
43,20,7,59
43,20,9,43
43,20,11,31
44,20,9,2
44,21,9,2
45,21,7,1
45,21,11,2
45,22,6,1
48,22,11,1
55,25,7,1
55,26,6,1
