4,1,1434
4,3,18
5,1,5
5,2,20
5,3,13
6,1,5
6,2,2614
6,3,8619
6,4,5
7,2,46
7,3,4731
7,4,768
8,2,63
8,3,1002
8,4,2511
8,5,16
9,2,7
9,3,127
9,4,1617
9,5,27
10,3,6
10,4,629
10,5,1530
10,6,31
11,3,3
11,4,46
11,5,1606
11,6,238
12,4,6
12,5,283
12,6,5386
12,7,1
13,4,5
13,5,64
13,6,1753
13,7,189
14,5,3
14,6,1001
14,7,2896
14,8,32
15,6,89
15,7,3398
15,8,439
16,6,10
16,7,318
16,8,6998
17,6,1
17,7,93
17,8,1539
17,9,50
18,6,1
18,7,30
18,8,1826
18,9,555
18,10,12
19,7,5
19,8,300
19,9,2089
19,10,89
20,7,3
20,8,137
20,9,1110
20,10,7135
20,11,1
21,8,18
21,9,395
21,10,5232
21,11,158
22,8,10
22,9,178
22,10,10055
22,11,2195
22,12,45
23,8,1
23,9,30
23,10,743
23,11,8756
23,12,460
24,9,6
24,10,360
24,11,4339
24,12,20150
25,10,35
25,11,1287
25,12,12056
25,13,187
26,10,5
26,11,265
26,12,20373
26,13,3151
26,14,55
27,10,1
27,11,47
27,12,2570
27,13,23901
27,14,638
28,11,5
28,12,1036
28,13,10709
28,14,43539
28,15,2
29,12,87
29,13,4172
29,14,38650
29,15,217
30,12,24
30,13,1087
30,14,48484
30,15,4980
30,16,23
31,11,1
31,12,5
31,13,286
31,14,14992
31,15,50200
31,16,539
32,12,1
32,13,44
32,14,10097
32,15,40001
32,16,71224
32,17,5
33,13,22
33,14,1125
33,15,33033
33,16,94025
33,17,209
33,18,3
34,13,6
34,14,544
34,15,12357
34,16,158070
34,17,4076
34,18,64
35,13,4
35,14,67
35,15,5650
35,16,122731
35,17,189529
35,18,1065
36,13,1
36,14,43
36,15,1272
36,16,138883
36,17,100245
36,18,164172
36,19,4
37,14,4
37,15,685
37,16,32455
37,17,532328
37,18,266826
37,19,18
38,15,129
38,16,14982
38,17,170444
38,18,1352982
38,19,328
39,16,435
39,17,140372
39,18,2762274
39,19,2570460
39,20,3
40,16,3
40,17,40275
40,18,5267408
40,19,5405
40,20,4823
41,18,3159268
41,19,6294942
41,20,12
42,18,19
42,19,107
42,20,136
43,19,2
43,20,98
43,21,1
44,20,5
44,21,1
45,21,2
52,24,2
