3,1,5,547
3,1,6,548
3,1,7,259941
3,1,8,444
3,1,9,172996
3,1,10,694
3,1,11,203503
4,1,7,859
4,1,9,582
4,1,11,662
4,3,7,17
4,3,9,9
4,3,11,12
5,1,7,3
5,1,9,3
5,1,11,4
5,2,7,4
5,2,9,7
5,2,11,2
5,3,7,6
5,3,9,2
5,3,11,6
6,1,7,3
6,1,9,3
6,1,11,4
6,2,7,1644
6,2,9,1087
6,2,11,1296
6,3,6,10
6,3,7,5168
6,3,9,3325
6,3,10,1
6,3,11,3862
6,4,7,1
6,4,9,1
6,4,11,1
7,2,7,34
7,2,9,21
7,2,11,21
7,3,7,2805
7,3,9,1887
7,3,11,2108
7,4,7,440
7,4,9,277
7,4,11,305
8,2,7,58
8,2,9,29
8,2,11,11
8,3,7,574
8,3,8,2
8,3,9,396
8,3,11,438
8,4,7,1504
8,4,9,984
8,4,11,1140
8,5,7,12
8,5,9,10
8,5,11,15
9,2,7,1
9,2,9,1
9,2,11,2
9,3,7,65
9,3,9,44
9,3,11,53
9,4,7,940
9,4,9,609
9,4,11,702
9,5,7,21
9,5,9,13
9,5,11,11
10,3,7,4
10,3,9,1
10,3,11,2
10,4,7,371
10,4,9,256
10,4,11,281
10,5,7,865
10,5,9,575
10,5,10,1
10,5,11,687
10,6,7,19
10,6,9,10
10,6,11,11
11,4,7,31
11,4,9,10
11,4,11,16
11,5,7,1023
11,5,9,685
11,5,10,1
11,5,11,846
11,6,7,148
11,6,9,104
11,6,11,142
12,4,7,4
12,4,9,3
12,4,11,3
12,5,7,163
12,5,9,85
12,5,11,113
12,6,7,3138
12,6,9,2109
12,6,10,2
12,6,11,2454
12,7,7,1
12,7,9,1
12,7,11,3
13,4,11,1
13,5,7,34
13,5,9,16
13,5,11,20
13,6,7,1054
13,6,9,680
13,6,11,839
13,7,7,105
13,7,9,76
13,7,11,81
14,5,7,2
14,5,9,4
14,5,11,5
14,6,7,639
14,6,9,459
14,6,10,1
14,6,11,480
14,7,7,1840
14,7,9,1237
14,7,11,1378
14,8,7,12
14,8,9,10
14,8,11,14
15,6,7,58
15,6,9,36
15,6,11,43
15,7,7,2047
15,7,9,1347
15,7,10,1
15,7,11,1535
15,8,7,241
15,8,9,159
15,8,11,190
16,6,7,5
16,6,9,5
16,7,7,217
16,7,9,132
16,7,11,168
16,8,7,4151
16,8,9,2762
16,8,11,3106
16,9,9,1
17,6,11,1
17,7,7,45
17,7,9,36
17,7,11,47
17,8,7,901
17,8,9,595
17,8,11,728
17,9,7,28
17,9,9,18
17,9,11,19
18,7,7,14
18,7,9,11
18,7,11,9
18,8,7,1156
18,8,9,764
18,8,11,868
18,9,7,356
18,9,9,250
18,9,11,240
18,10,7,10
18,10,9,10
18,10,11,7
19,7,9,2
19,7,11,1
19,8,7,149
19,8,9,99
19,8,11,115
19,9,7,1145
19,9,9,847
19,9,11,851
19,10,7,55
19,10,9,61
19,10,11,46
19,11,7,1
20,7,9,1
20,8,7,64
20,8,9,54
20,8,11,52
20,9,7,622
20,9,9,427
20,9,11,466
20,10,7,4194
20,10,9,2898
20,10,11,3304
20,11,7,2
20,11,9,2
20,11,11,3
21,8,7,14
21,8,9,9
21,8,11,14
21,9,7,261
21,9,9,157
21,9,11,160
21,10,7,3109
21,10,9,2139
21,10,11,2364
21,11,7,92
21,11,9,66
21,11,11,55
21,12,7,1
22,8,7,2
22,8,9,1
22,8,11,1
22,9,7,90
22,9,9,55
22,9,11,67
22,10,7,6004
22,10,9,3921
22,10,11,4503
22,11,7,1356
22,11,9,841
22,11,11,966
22,12,7,33
22,12,9,26
22,12,11,14
23,9,7,12
23,9,9,13
23,9,11,9
23,10,7,437
23,10,9,313
23,10,11,321
23,11,7,5218
23,11,9,3647
23,11,11,4178
23,12,7,272
23,12,9,191
23,12,11,220
24,9,7,1
24,9,9,1
24,9,11,2
24,10,7,218
24,10,9,124
24,10,11,155
24,11,7,2707
24,11,9,1725
24,11,11,1934
24,12,7,12279
24,12,9,7876
24,12,11,9192
24,13,7,4
24,13,9,2
25,10,7,21
25,10,9,11
25,10,11,9
25,11,7,742
25,11,9,505
25,11,11,601
25,12,7,7132
25,12,9,4755
25,12,11,5546
25,13,7,91
25,13,9,74
25,13,11,75
25,14,11,1
26,10,7,4
26,10,9,1
26,10,11,3
26,11,7,169
26,11,9,124
26,11,11,139
26,12,7,12376
26,12,9,8477
26,12,11,9573
26,13,7,1945
26,13,9,1332
26,13,11,1532
26,14,7,25
26,14,9,31
26,14,11,26
27,11,7,31
27,11,9,22
27,11,11,21
27,12,7,1543
27,12,9,1014
27,12,11,1216
27,13,7,14467
27,13,9,9492
27,13,11,11089
27,14,7,368
27,14,9,262
27,14,11,269
27,15,9,1
28,11,7,7
28,11,11,5
28,12,7,566
28,12,9,417
28,12,11,429
28,13,7,6327
28,13,9,4419
28,13,11,4713
28,14,7,26044
28,14,9,17746
28,14,11,19886
28,15,7,2
28,15,11,1
29,12,7,55
29,12,9,34
29,12,11,31
29,13,7,2557
29,13,9,1728
29,13,11,1928
29,14,7,23472
29,14,9,15560
29,14,11,17970
29,15,7,156
29,15,9,81
29,15,11,105
30,11,11,1
30,12,7,16
30,12,9,8
30,12,11,15
30,13,7,678
30,13,9,457
30,13,11,512
30,14,7,28882
30,14,9,19438
30,14,11,22560
30,15,7,2938
30,15,9,1957
30,15,11,2324
30,16,7,17
30,16,9,18
30,16,11,14
31,11,11,1
31,12,7,1
31,12,11,5
31,13,7,155
31,13,9,109
31,13,11,126
31,14,7,8951
31,14,9,5885
31,14,11,6949
31,15,7,30039
31,15,9,19925
31,15,11,23494
31,16,7,339
31,16,9,217
31,16,11,248
31,17,9,1
32,12,9,1
32,13,7,38
32,13,9,13
32,13,11,26
32,14,7,5932
32,14,9,3954
32,14,11,4855
32,15,7,23668
32,15,9,15826
32,15,11,19199
32,16,7,42629
32,16,9,28214
32,16,11,33834
32,17,7,1
32,17,11,2
33,12,7,2
33,13,7,17
33,13,9,3
33,13,11,7
33,14,7,691
33,14,9,430
33,14,11,575
33,15,7,19818
33,15,9,13261
33,15,11,15675
33,16,7,56256
33,16,9,37186
33,16,11,44932
33,17,7,118
33,17,9,77
33,17,11,73
33,18,9,1
34,13,7,2
34,13,9,4
34,13,11,1
34,14,7,317
34,14,9,215
34,14,11,252
34,15,7,7479
34,15,9,4950
34,15,11,5619
34,16,7,95746
34,16,9,62288
34,16,11,75225
34,17,7,2567
34,17,9,1703
34,17,11,1876
34,18,7,37
34,18,9,29
34,18,11,14
35,13,7,1
35,13,9,1
35,13,11,3
35,14,7,30
35,14,9,23
35,14,11,25
35,15,7,3313
35,15,9,2190
35,15,11,2655
35,16,7,73316
35,16,9,48578
35,16,11,58979
35,17,7,113300
35,17,9,74952
35,17,11,90642
35,18,7,635
35,18,9,444
35,18,11,495
35,19,9,2
36,13,11,1
36,14,7,23
36,14,9,14
36,14,11,26
36,15,7,776
36,15,9,487
36,15,11,655
36,16,7,83764
36,16,9,55028
36,16,11,67856
36,17,7,61058
36,17,9,39220
36,17,11,48727
36,18,7,100051
36,18,9,64045
36,18,11,80242
36,19,7,3
36,19,9,3
36,19,11,2
37,14,7,1
37,14,9,2
37,14,11,4
37,15,7,437
37,15,9,283
37,15,11,304
37,16,7,19802
37,16,9,12499
37,16,11,15975
37,17,7,312634
37,17,9,218739
37,17,11,269409
37,18,7,151905
37,18,9,114418
37,18,11,139683
37,19,7,5
37,19,9,8
37,19,11,6
38,15,7,81
38,15,9,59
38,15,11,70
38,16,7,8943
38,16,9,5973
38,16,11,7096
38,17,7,102842
38,17,9,67160
38,17,11,82510
38,18,7,823579
38,18,9,530910
38,18,11,662142
38,19,7,214
38,19,9,143
38,19,11,187
39,16,7,273
39,16,9,165
39,16,11,218
39,17,7,84285
39,17,9,54796
39,17,11,68304
39,18,7,1680420
39,18,9,1085723
39,18,11,1352522
39,19,7,1564923
39,19,9,1010989
39,19,11,1258781
39,20,7,1
40,16,9,1
40,17,7,24503
40,17,9,15663
40,17,11,20139
40,18,7,3434605
40,18,9,1831156
40,18,11,3005414
40,19,7,3165
40,19,9,2209
40,19,11,2520
40,20,7,2767
40,20,9,1946
40,20,11,2237
41,17,11,1
41,18,7,1557116
41,18,9,1597863
41,18,11,1877615
41,19,7,3102750
41,19,9,3183656
41,19,11,3741142
41,20,7,2
41,20,9,5
41,20,11,2
42,18,7,11
42,18,9,9
42,18,11,5
42,19,7,59
42,19,9,39
42,19,11,55
42,20,7,83
42,20,9,56
42,20,11,67
43,19,7,1
43,19,11,1
43,20,7,62
43,20,9,39
43,20,11,48
44,19,7,2
44,20,7,4
44,20,9,1
44,20,11,1
45,21,9,1
45,21,11,1
55,25,7,1
55,26,6,1
59,27,6,1
60,28,6,7
