4,1,7,849
4,1,9,580
4,1,11,713
4,3,7,16
4,3,9,8
4,3,11,5
5,1,7,3
5,1,9,3
5,1,11,5
5,2,7,6
5,2,9,4
5,2,11,3
5,3,7,8
5,3,9,6
5,3,11,6
6,1,7,3
6,1,9,3
6,1,11,5
6,2,7,1597
6,2,9,987
6,2,11,1173
6,3,6,1
6,3,7,5134
6,3,9,3460
6,3,11,3996
6,4,7,2
6,4,9,2
6,4,11,1
7,2,7,40
7,2,9,18
7,2,11,27
7,3,7,2831
7,3,9,1815
7,3,11,2128
7,4,7,463
7,4,9,257
7,4,10,2
7,4,11,322
8,2,7,16
8,2,9,20
8,2,11,26
8,3,7,559
8,3,9,388
8,3,11,433
8,4,7,1558
8,4,9,988
8,4,11,1102
8,5,7,26
8,5,9,7
8,5,11,5
9,2,7,1
9,2,9,1
9,2,11,1
9,3,7,67
9,3,9,49
9,3,11,27
9,4,7,969
9,4,9,671
9,4,11,666
9,5,7,10
9,5,9,6
9,5,11,14
10,3,7,2
10,3,9,2
10,3,11,3
10,4,7,352
10,4,9,243
10,4,11,289
10,5,7,900
10,5,8,1
10,5,9,594
10,5,11,726
10,6,7,8
10,6,9,3
10,6,11,8
11,4,7,25
11,4,9,21
11,4,11,18
11,5,7,1045
11,5,9,675
11,5,11,748
11,6,7,158
11,6,9,111
11,6,11,101
12,4,7,3
12,4,9,1
12,4,11,2
12,5,7,151
12,5,9,105
12,5,11,110
12,6,7,3212
12,6,8,41
12,6,9,2112
12,6,10,59
12,6,11,2559
12,7,7,1
12,7,11,2
13,4,7,2
13,4,11,1
13,5,7,35
13,5,9,22
13,5,11,28
13,6,7,1060
13,6,9,658
13,6,11,803
13,7,7,105
13,7,9,76
13,7,11,91
14,4,9,1
14,5,7,5
14,5,9,4
14,5,11,9
14,6,7,585
14,6,9,376
14,6,11,461
14,7,7,1746
14,7,8,1
14,7,9,1114
14,7,11,1349
14,8,7,15
14,8,9,13
14,8,11,10
15,6,7,60
15,6,9,25
15,6,11,52
15,7,7,2099
15,7,8,1
15,7,9,1282
15,7,11,1528
15,8,7,246
15,8,9,156
15,8,11,165
16,6,7,9
16,6,9,5
16,6,11,5
16,7,7,196
16,7,9,152
16,7,11,140
16,8,7,4320
16,8,9,2801
16,8,10,35
16,8,11,3213
16,9,7,2
17,6,7,2
17,6,11,1
17,7,7,61
17,7,9,44
17,7,11,36
17,8,7,947
17,8,9,635
17,8,11,731
17,9,7,23
17,9,9,20
17,9,11,21
18,6,9,1
18,6,11,2
18,7,7,18
18,7,9,13
18,7,11,30
18,8,7,1133
18,8,9,701
18,8,11,919
18,9,7,357
18,9,9,223
18,9,11,244
18,10,7,15
18,10,9,9
18,10,11,11
19,7,7,2
19,7,9,2
19,7,11,3
19,8,7,152
19,8,9,119
19,8,11,130
19,9,7,1251
19,9,9,804
19,9,11,944
19,10,7,69
19,10,9,44
19,10,11,67
20,7,7,2
20,8,7,72
20,8,9,37
20,8,11,40
20,9,7,621
20,9,9,414
20,9,11,471
20,10,7,4409
20,10,9,2893
20,10,11,3360
20,11,7,3
20,11,9,2
21,8,7,19
21,8,9,6
21,8,11,6
21,9,7,250
21,9,9,162
21,9,11,178
21,10,7,3291
21,10,9,2196
21,10,11,2484
21,11,7,98
21,11,9,58
21,11,11,55
22,8,7,4
22,8,9,2
22,8,11,1
22,9,7,87
22,9,9,45
22,9,11,62
22,10,7,6110
22,10,9,3947
22,10,11,4592
22,11,7,1359
22,11,9,886
22,11,11,1001
22,12,7,19
22,12,9,18
22,12,11,25
23,9,7,15
23,9,9,12
23,9,11,9
23,10,7,456
23,10,9,278
23,10,11,358
23,11,7,5493
23,11,9,3487
23,11,11,4182
23,12,7,273
23,12,9,161
23,12,11,225
24,9,7,4
24,9,9,2
24,9,11,3
24,10,7,206
24,10,9,144
24,10,11,148
24,11,7,2595
24,11,9,1776
24,11,11,1933
24,12,7,12155
24,12,9,8154
24,12,11,9175
24,13,7,2
24,13,9,2
25,10,7,24
25,10,9,11
25,10,11,17
25,11,7,844
25,11,9,514
25,11,11,634
25,12,7,7423
25,12,9,4776
25,12,11,5715
25,13,7,102
25,13,9,66
25,13,11,92
25,14,11,1
26,10,7,3
26,10,11,2
26,11,7,177
26,11,9,119
26,11,11,135
26,12,7,12708
26,12,9,8549
26,12,11,9767
26,13,7,1985
26,13,9,1352
26,13,11,1444
26,14,7,35
26,14,9,19
26,14,11,24
27,10,7,1
27,10,11,1
27,11,7,34
27,11,9,23
27,11,11,27
27,12,7,1590
27,12,9,986
27,12,11,1162
27,13,7,14667
27,13,9,9381
27,13,11,11135
27,14,7,396
27,14,9,262
27,14,11,310
27,15,7,1
28,11,7,2
28,11,9,4
28,11,11,5
28,12,7,574
28,12,9,400
28,12,11,485
28,13,7,6292
28,13,9,4299
28,13,11,5085
28,14,7,26470
28,14,9,17471
28,14,11,20696
28,15,7,1
28,15,11,1
29,11,7,1
29,11,9,2
29,12,7,47
29,12,9,39
29,12,11,43
29,13,7,2615
29,13,9,1702
29,13,11,1986
29,14,7,23528
29,14,9,15646
29,14,11,18283
29,15,7,142
29,15,9,105
29,15,11,96
30,11,7,1
30,12,7,14
30,12,9,6
30,12,11,11
30,13,7,695
30,13,9,419
30,13,11,530
30,14,7,29464
30,14,9,19499
30,14,11,23034
30,15,7,3009
30,15,9,1977
30,15,11,2313
30,16,7,19
30,16,9,10
30,16,11,11
31,12,7,4
31,12,9,1
31,13,7,170
31,13,9,101
31,13,11,112
31,14,7,9240
31,14,9,5846
31,14,11,7010
31,15,7,30919
31,15,9,19867
31,15,11,23735
31,16,7,362
31,16,9,216
31,16,11,237
31,17,7,1
32,12,7,3
32,12,9,2
32,13,7,36
32,13,9,24
32,13,11,28
32,14,7,6194
32,14,9,4106
32,14,11,4961
32,15,7,24480
32,15,9,16171
32,15,11,19347
32,16,7,43401
32,16,9,28783
32,16,11,34519
32,17,7,5
32,17,9,2
32,17,11,1
32,18,7,1
33,13,7,8
33,13,9,5
33,13,11,5
33,14,7,690
33,14,9,446
33,14,11,589
33,15,7,19913
33,15,9,13102
33,15,11,16047
33,16,7,57804
33,16,9,37340
33,16,11,45841
33,17,7,115
33,17,9,69
33,17,11,104
33,18,7,1
33,18,9,1
33,18,11,2
34,13,7,1
34,13,11,4
34,14,7,311
34,14,9,194
34,14,11,255
34,15,7,7494
34,15,9,4785
34,15,11,5983
34,16,7,96469
34,16,9,63044
34,16,11,77085
34,17,7,2522
34,17,9,1777
34,17,11,2008
34,18,7,33
34,18,9,23
34,18,11,35
35,13,7,1
35,13,11,3
35,14,7,27
35,14,9,20
35,14,11,33
35,15,7,3361
35,15,9,2306
35,15,11,2796
35,16,7,75036
35,16,9,48395
35,16,11,59878
35,17,7,115420
35,17,9,74674
35,17,11,92128
35,18,7,679
35,18,9,444
35,18,11,519
35,19,9,1
36,14,7,19
36,14,9,13
36,14,11,17
36,15,7,776
36,15,9,556
36,15,11,629
36,16,7,86022
36,16,9,55801
36,16,11,68852
36,17,7,62018
36,17,9,39758
36,17,11,49549
36,18,7,25779517
36,18,9,7023578
36,18,11,14500233
36,19,7,4
36,19,9,4
36,19,11,2
37,14,7,1
37,14,9,2
37,14,11,1
37,15,7,400
37,15,9,263
37,15,11,301
37,16,7,20298
37,16,9,12651
37,16,11,16364
37,17,7,318357
37,17,9,220038
37,17,11,274921
37,18,7,154841
37,18,9,115054
37,18,11,142467
37,19,7,13
37,19,9,8
37,19,11,13
38,15,7,85
38,15,9,42
38,15,11,55
38,16,7,9215
38,16,9,5967
38,16,11,7350
38,17,7,104823
38,17,9,67509
38,17,11,83897
38,18,7,1384562
38,18,9,626989
38,18,11,951526
38,19,7,214
38,19,9,117
38,19,11,158
39,15,11,1
39,16,7,252
39,16,9,184
39,16,11,205
39,17,7,85930
39,17,9,55590
39,17,11,69726
39,18,7,1695066
39,18,9,1086982
39,18,11,1365362
39,19,7,1577730
39,19,9,1011187
39,19,11,1269585
39,20,9,1
40,16,7,1
40,17,7,24704
40,17,9,15378
40,17,11,20529
40,18,7,114943991
40,18,9,24342254
40,18,11,73513413
40,19,7,3277
40,19,9,2212
40,19,11,2575
40,20,7,2939
40,20,9,1962
40,20,11,2303
41,17,7,1
41,18,7,1575590
41,18,9,1619848
41,18,11,1904199
41,19,7,3139455
41,19,9,3227401
41,19,11,3793765
41,20,7,7
41,20,9,8
41,20,11,5
42,18,7,9
42,18,9,14
42,18,11,8
42,19,7,44
42,19,9,52
42,19,11,56
42,20,7,69
42,20,9,73
42,20,11,74
43,19,7,2
43,19,9,1
43,19,11,2
43,20,7,57
43,20,9,36
43,20,11,44
44,20,7,4
44,20,11,6
44,21,7,1
44,21,11,3
46,22,7,1
46,22,9,1
50,24,6,1
63,29,6,10
