4,1,7,912
4,1,9,582
4,1,11,690
4,3,7,12
4,3,9,16
4,3,11,6
5,1,7,3
5,1,9,7
5,1,11,4
5,2,7,9
5,2,9,8
5,2,11,5
5,3,7,4
5,3,9,3
5,3,11,4
6,1,7,3
6,1,9,7
6,1,11,4
6,2,7,1685
6,2,9,1022
6,2,11,1323
6,3,6,4
6,3,7,5356
6,3,9,3313
6,3,11,3974
6,4,7,1
6,4,9,2
6,4,11,3
7,2,7,30
7,2,9,17
7,2,11,22
7,3,7,2827
7,3,9,1877
7,3,11,2370
7,4,7,445
7,4,9,290
7,4,11,339
8,2,7,30
8,2,9,20
8,2,11,33
8,3,7,530
8,3,9,335
8,3,11,446
8,4,7,1536
8,4,9,955
8,4,11,1144
8,5,7,13
8,5,9,7
8,5,11,9
9,2,7,2
9,2,9,1
9,2,11,4
9,3,7,87
9,3,9,55
9,3,11,48
9,4,7,1003
9,4,9,665
9,4,11,780
9,5,7,17
9,5,9,4
9,5,11,13
10,2,7,1
10,2,11,1
10,3,7,7
10,3,9,2
10,4,7,380
10,4,9,206
10,4,11,279
10,5,7,895
10,5,9,567
10,5,11,695
10,6,7,11
10,6,9,8
10,6,11,17
11,4,7,22
11,4,9,14
11,4,11,23
11,5,7,1024
11,5,9,693
11,5,10,1
11,5,11,791
11,6,7,159
11,6,9,104
11,6,11,120
12,4,7,6
12,4,9,4
12,4,11,5
12,5,7,155
12,5,9,108
12,5,11,119
12,6,7,3190
12,6,8,46
12,6,9,2155
12,6,10,33
12,6,11,2539
12,7,7,1
12,7,9,1
12,7,11,1
13,4,7,1
13,5,7,30
13,5,9,26
13,5,11,21
13,6,7,1099
13,6,8,1
13,6,9,722
13,6,11,789
13,7,7,118
13,7,9,85
13,7,11,65
14,5,7,7
14,5,9,2
14,5,11,3
14,6,7,630
14,6,9,382
14,6,11,452
14,7,7,1840
14,7,9,1148
14,7,11,1355
14,8,7,20
14,8,9,10
14,8,11,19
15,6,7,64
15,6,9,30
15,6,11,41
15,7,7,2074
15,7,9,1393
15,7,11,1563
15,8,7,224
15,8,9,156
15,8,11,152
15,9,11,1
16,6,7,4
16,6,11,4
16,7,7,194
16,7,9,126
16,7,11,142
16,8,7,4206
16,8,9,2742
16,8,10,26
16,8,11,3190
16,9,7,2
16,9,9,1
17,6,7,1
17,6,9,2
17,6,11,1
17,7,7,63
17,7,9,38
17,7,11,31
17,8,7,940
17,8,9,630
17,8,11,703
17,9,7,36
17,9,9,21
17,9,11,12
18,6,9,1
18,7,7,27
18,7,9,14
18,7,11,15
18,8,7,1089
18,8,9,781
18,8,11,839
18,9,7,330
18,9,9,221
18,9,11,242
18,10,7,9
18,10,9,10
18,10,11,4
19,7,7,3
19,7,9,1
19,7,11,2
19,8,7,154
19,8,9,92
19,8,11,124
19,9,7,1155
19,9,9,779
19,9,11,922
19,10,7,77
19,10,9,45
19,10,11,58
20,7,11,1
20,8,7,73
20,8,9,41
20,8,11,57
20,9,7,653
20,9,9,422
20,9,11,492
20,10,7,4305
20,10,9,2891
20,10,11,3315
20,11,7,1
20,11,11,2
21,8,7,11
21,8,9,8
21,8,11,14
21,9,7,220
21,9,9,169
21,9,11,187
21,10,7,3170
21,10,9,2158
21,10,11,2429
21,11,7,114
21,11,9,52
21,11,11,69
22,8,7,7
22,8,9,4
22,8,11,3
22,9,7,101
22,9,9,79
22,9,11,80
22,10,7,6035
22,10,9,4168
22,10,11,4706
22,11,7,1341
22,11,9,921
22,11,11,1020
22,12,7,31
22,12,9,23
22,12,11,23
23,9,7,22
23,9,9,5
23,9,11,13
23,10,7,483
23,10,9,296
23,10,11,376
23,11,7,5427
23,11,9,3648
23,11,11,4186
23,12,7,242
23,12,9,184
23,12,11,188
24,9,7,4
24,9,9,3
24,9,11,2
24,10,7,208
24,10,9,158
24,10,11,161
24,11,7,2717
24,11,9,1820
24,11,11,1929
24,12,7,12409
24,12,9,8206
24,12,11,9235
24,13,7,1
24,13,9,2
25,10,7,26
25,10,9,14
25,10,11,13
25,11,7,775
25,11,9,553
25,11,11,623
25,12,7,7310
25,12,9,4924
25,12,11,5638
25,13,7,96
25,13,9,62
25,13,11,68
26,9,7,1
26,10,7,3
26,10,9,3
26,11,7,193
26,11,9,118
26,11,11,123
26,12,7,12978
26,12,9,8424
26,12,11,9594
26,13,7,2052
26,13,9,1296
26,13,11,1519
26,14,7,25
26,14,9,29
26,14,11,30
27,11,7,41
27,11,9,16
27,11,11,28
27,12,7,1630
27,12,9,1043
27,12,11,1196
27,13,7,14649
27,13,9,9776
27,13,11,11255
27,14,7,402
27,14,9,271
27,14,11,290
27,15,11,1
28,11,7,3
28,11,9,1
28,11,11,1
28,12,7,592
28,12,9,380
28,12,11,464
28,13,7,6345
28,13,9,4168
28,13,11,4899
28,14,7,26515
28,14,9,17553
28,14,11,19940
28,15,7,1
29,11,7,2
29,12,7,50
29,12,9,23
