3,1,203503
4,1,662
4,3,12
5,1,4
5,2,2
5,3,6
6,1,4
6,2,1296
6,3,3862
6,4,1
7,2,21
7,3,2108
7,4,305
8,2,11
8,3,438
8,4,1140
8,5,15
9,2,2
9,3,53
9,4,702
9,5,11
10,3,2
10,4,281
10,5,687
10,6,11
11,4,16
11,5,846
11,6,142
12,4,3
12,5,113
12,6,2454
12,7,3
13,4,1
13,5,20
13,6,839
13,7,81
14,5,5
14,6,480
14,7,1378
14,8,14
15,6,43
15,7,1535
15,8,190
16,7,168
16,8,3106
17,6,1
17,7,47
17,8,728
17,9,19
18,7,9
18,8,868
18,9,240
18,10,7
19,7,1
19,8,115
19,9,851
19,10,46
20,8,52
20,9,466
20,10,3304
20,11,3
21,8,14
21,9,160
21,10,2364
21,11,55
22,8,1
22,9,67
22,10,4503
22,11,966
22,12,14
23,9,9
23,10,321
23,11,4178
23,12,220
24,9,2
24,10,155
24,11,1934
24,12,9192
25,10,9
25,11,601
25,12,5546
25,13,75
25,14,1
26,10,3
26,11,139
26,12,9573
26,13,1532
26,14,26
27,11,21
27,12,1216
27,13,11089
27,14,269
28,11,5
28,12,429
28,13,4713
28,14,19886
28,15,1
29,12,31
29,13,1928
29,14,17970
29,15,105
30,11,1
30,12,15
30,13,512
30,14,22560
30,15,2324
30,16,14
31,11,1
31,12,5
31,13,126
31,14,6949
31,15,23494
31,16,248
32,13,26
32,14,4855
32,15,19199
32,16,33834
32,17,2
33,13,7
33,14,575
33,15,15675
33,16,44932
33,17,73
34,13,1
34,14,252
34,15,5619
34,16,75225
34,17,1876
34,18,14
35,13,3
35,14,25
35,15,2655
35,16,58979
35,17,90642
35,18,495
36,13,1
36,14,26
36,15,655
36,16,67856
36,17,48727
36,18,80242
36,19,2
37,14,4
37,15,304
37,16,15975
37,17,269409
37,18,139683
37,19,6
38,15,70
38,16,7096
38,17,82510
38,18,662142
38,19,187
39,16,218
39,17,68304
39,18,1352522
39,19,1258781
40,17,20139
40,18,3005414
40,19,2520
40,20,2237
41,17,1
41,18,1877615
41,19,3741142
41,20,2
42,18,5
42,19,55
42,20,67
43,19,1
43,20,48
44,20,1
45,21,1
