3,1,432937
4,1,1441
4,3,26
5,1,6
5,2,11
5,3,8
6,1,6
6,2,2731
6,3,8493
6,4,2
7,2,55
7,3,4692
7,4,717
8,2,87
8,3,970
8,4,2488
8,5,22
9,2,2
9,3,109
9,4,1549
9,5,34
10,3,5
10,4,627
10,5,1440
10,6,29
11,4,41
11,5,1708
11,6,252
12,4,7
12,5,248
12,6,5247
12,7,2
13,5,50
13,6,1734
13,7,181
14,5,6
14,6,1098
14,7,3077
14,8,22
15,6,94
15,7,3394
15,8,400
16,6,10
16,7,349
16,8,6913
16,9,1
17,7,81
17,8,1496
17,9,46
18,7,25
18,8,1920
18,9,606
18,10,20
19,7,2
19,8,248
19,9,1992
19,10,116
19,11,1
20,7,1
20,8,118
20,9,1049
20,10,7092
20,11,4
21,8,23
21,9,418
21,10,5248
21,11,158
21,12,1
22,8,3
22,9,145
22,10,9925
22,11,2197
22,12,59
23,9,25
23,10,750
23,11,8865
23,12,463
24,9,2
24,10,342
24,11,4432
24,12,20155
24,13,6
25,10,32
25,11,1247
25,12,11887
25,13,165
26,10,5
26,11,293
26,12,20853
26,13,3277
26,14,56
27,11,53
27,12,2557
27,13,23959
27,14,630
27,15,1
28,11,7
28,12,983
28,13,10746
28,14,43790
28,15,2
29,12,89
29,13,4285
29,14,39032
29,15,237
30,12,24
30,13,1135
30,14,48320
30,15,4895
30,16,35
31,12,1
31,13,264
31,14,14836
31,15,49964
31,16,556
31,17,1
32,12,1
32,13,51
32,14,9886
32,15,39494
32,16,70843
32,17,1
33,12,2
33,13,20
33,14,1121
33,15,33079
33,16,93442
33,17,195
33,18,1
34,13,6
34,14,532
34,15,12429
34,16,158034
34,17,4270
34,18,66
35,13,2
35,14,53
35,15,5503
35,16,121894
35,17,188252
35,18,1079
35,19,2
36,14,37
36,15,1263
36,16,138792
36,17,100278
36,18,164096
36,19,6
37,14,3
37,15,720
37,16,32301
37,17,531373
37,18,266323
37,19,13
38,15,140
38,16,14916
38,17,170002
38,18,1354489
38,19,357
39,16,438
39,17,139081
39,18,2766143
39,19,2575912
39,20,1
40,16,1
40,17,40166
40,18,5265761
40,19,5374
40,20,4713
41,18,3154979
41,19,6286406
41,20,7
42,18,20
42,19,98
42,20,139
43,19,1
43,20,101
44,19,2
44,20,5
45,21,1
55,25,1
